Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,PSH,PSD,PSA,WHH,WHD,WHA,VCH,VCD,VCA
30/06/2020,Brighton,Man United,0,3,A,0,2,A,A Marriner,8,12,2,6,10,9,4,5,0,1,0,0,6.0,3.8,1.61,6.0,3.8,1.62,6.1,3.85,1.6,6.61,3.92,1.62,6.5,3.9,1.57,7.0,3.9,1.57
01/07/2020,Arsenal,Norwich,4,0,H,2,0,H,P Bankes,13,8,8,2,10,10,6,2,1,4,0,0,1.44,4.75,7.0,1.45,4.75,6.5,1.45,4.65,6.9,1.46,4.85,7.42,1.42,4.6,8.0,1.44,4.6,7.5
01/07/2020,Bournemouth,Newcastle,1,4,A,0,2,A,K Friend,12,12,1,7,11,10,6,3,2,0,0,0,2.4,3.1,3.2,2.3,3.25,3.2,2.4,3.1,3.15,2.47,3.23,3.25,2.38,3.2,3.2,2.4,3.1,3.3
01/07/2020,Everton,Leicester,2,1,H,2,0,H,D Coote,7,15,2,3,13,10,3,5,1,1,0,0,2.5,3.3,2.9,2.5,3.3,2.85,2.5,3.25,2.85,2.59,3.36,2.96,2.55,3.25,2.88,2.55,3.25,2.9
01/07/2020,West Ham,Chelsea,3,2,H,1,1,D,M Atkinson,10,17,4,6,10,9,2,3,2,1,0,0,5.5,4.33,1.57,5.25,4.2,1.62,5.4,4.2,1.6,5.71,4.41,1.61,5.8,4.2,1.57,6.0,4.2,1.57
02/07/2020,Sheffield United,Tottenham,3,1,H,1,0,H,C Kavanagh,7,9,5,2,13,13,1,6,2,0,0,0,4.2,3.4,1.95,4.2,3.4,1.95,4.05,3.4,1.97,4.17,3.49,2.01,4.2,3.4,1.95,4.2,3.4,1.93
02/07/2020,Man City,Liverpool,4,0,H,3,0,H,A Taylor,14,11,6,3,8,7,3,3,2,2,0,0,2.05,3.9,3.3,2.05,3.8,3.3,2.05,3.8,3.3,2.08,4.01,3.42,2.05,3.8,3.3,2.1,3.75,3.3
04/07/2020,Norwich,Brighton,0,1,A,0,1,A,S Attwell,12,8,1,2,11,13,0,2,2,2,0,0,3.3,3.4,2.2,3.3,3.3,2.25,3.35,3.3,2.2,3.47,3.38,2.24,3.4,3.3,2.2,3.5,3.3,2.2
04/07/2020,Leicester,Crystal Palace,3,0,H,0,0,D,J Moss,15,7,4,1,18,8,3,7,2,1,0,0,1.66,3.6,5.75,1.65,3.6,6.0,1.67,3.6,5.6,1.68,3.66,6.08,1.65,3.6,6.0,1.67,3.6,6.0
04/07/2020,Man United,Bournemouth,5,2,H,3,1,H,M Dean,19,7,10,3,13,12,8,3,0,1,0,0,1.16,7.5,17.0,1.17,7.0,18.0,1.18,7.1,16.0,1.17,7.66,18.7,1.15,7.5,19.0,1.17,7.5,20.0
04/07/2020,Wolves,Arsenal,0,2,A,0,1,A,M Oliver,10,8,1,5,6,11,3,5,2,4,0,0,2.25,3.4,3.25,2.25,3.25,3.4,2.25,3.25,3.3,2.28,3.33,3.43,2.25,3.3,3.3,2.3,3.3,3.3
04/07/2020,Chelsea,Watford,3,0,H,2,0,H,K Friend,21,7,9,3,9,12,5,3,0,2,0,0,1.4,4.75,8.0,1.42,4.5,8.0,1.45,4.55,7.4,1.43,4.6,8.69,1.38,4.6,9.0,1.44,4.6,8.0
05/07/2020,Burnley,Sheffield United,1,1,D,1,0,H,P Bankes,9,10,4,3,8,14,3,9,0,0,0,0,2.9,3.0,2.7,2.9,2.95,2.75,2.9,2.95,2.7,2.96,3.0,2.79,2.9,3.0,2.7,2.9,2.9,2.75
05/07/2020,Newcastle,West Ham,2,2,D,1,1,D,C Pawson,11,17,4,7,9,11,6,4,0,0,0,0,2.6,3.3,2.75,2.65,3.25,2.75,2.65,3.25,2.7,2.72,3.31,2.77,2.62,3.3,2.7,2.63,3.25,2.75
05/07/2020,Liverpool,Aston Villa,2,0,H,0,0,D,P Tierney,6,9,4,3,18,8,7,5,1,1,0,0,1.33,5.5,8.5,1.34,5.5,8.25,1.35,5.3,8.0,1.35,5.51,8.94,1.32,5.5,9.0,1.33,5.5,9.0
05/07/2020,Southampton,Man City,1,0,H,1,0,H,A Marriner,8,26,4,6,6,7,2,13,1,2,0,0,8.5,6.0,1.3,8.5,5.5,1.33,8.6,5.4,1.33,9.17,5.61,1.34,10.0,5.5,1.3,10.0,5.5,1.3
06/07/2020,Tottenham,Everton,1,0,H,1,0,H,G Scott,12,11,2,3,14,18,5,6,3,2,0,0,2.1,3.5,3.4,2.05,3.6,3.5,2.1,3.5,3.4,2.19,3.54,3.53,2.1,3.6,3.4,2.1,3.5,3.5
07/07/2020,Crystal Palace,Chelsea,2,3,A,1,2,A,D Coote,13,14,4,6,11,10,7,9,1,0,0,0,8.5,4.5,1.4,8.0,4.5,1.42,8.5,4.5,1.4,8.61,4.45,1.45,8.5,4.5,1.4,9.0,4.5,1.4
07/07/2020,Watford,Norwich,2,1,H,1,1,D,A Taylor,9,12,4,3,11,15,4,3,2,4,0,0,1.7,3.75,5.0,1.72,3.7,5.0,1.77,3.65,4.8,1.77,3.75,5.05,1.73,3.6,5.25,1.75,3.6,5.25
07/07/2020,Arsenal,Leicester,1,1,D,1,0,H,C Kavanagh,11,13,7,5,10,14,10,1,1,0,1,0,2.3,3.5,3.0,2.3,3.4,3.1,2.35,3.4,3.0,2.43,3.43,3.06,2.38,3.4,3.0,2.4,3.4,3.0
08/07/2020,Man City,Newcastle,5,0,H,2,0,H,A Madley,23,6,9,1,12,7,8,1,0,0,0,0,1.12,9.0,21.0,1.12,9.25,21.0,1.13,8.5,20.0,1.12,9.75,25.19,1.11,9.0,26.0,1.12,9.0,29.0
08/07/2020,Sheffield United,Wolves,1,0,H,0,0,D,M Atkinson,7,6,3,1,5,6,6,1,2,0,0,0,3.8,3.2,2.1,3.9,3.0,2.15,3.95,3.05,2.15,4.08,3.05,2.19,4.0,3.1,2.1,4.1,3.1,2.1
08/07/2020,West Ham,Burnley,0,1,A,0,1,A,M Oliver,21,8,5,4,7,7,10,3,1,1,0,0,2.0,3.4,3.9,2.0,3.4,3.9,2.0,3.4,3.85,2.05,3.51,3.9,2.0,3.4,3.9,2.0,3.4,4.0
08/07/2020,Brighton,Liverpool,1,3,A,1,2,A,C Pawson,12,19,2,8,7,15,6,10,1,4,0,0,6.0,4.33,1.53,5.75,4.33,1.55,5.9,4.2,1.55,6.08,4.3,1.58,6.0,4.2,1.55,6.5,4.2,1.55
09/07/2020,Bournemouth,Tottenham,0,0,D,0,0,D,P Tierney,9,9,2,0,11,14,8,12,3,2,0,0,5.25,3.8,1.66,5.0,4.1,1.65,4.85,3.95,1.7,4.98,4.11,1.7,5.0,4.0,1.67,5.0,4.0,1.67
09/07/2020,Everton,Southampton,1,1,D,1,1,D,L Mason,11,17,4,4,13,14,3,5,3,3,0,0,2.05,3.5,3.6,2.0,3.5,3.75,2.05,3.45,3.6,2.11,3.57,3.61,2.05,3.5,3.6,2.05,3.5,3.6
09/07/2020,Aston Villa,Man United,0,3,A,0,2,A,J Moss,9,14,1,6,7,13,3,5,2,3,0,0,9.0,5.25,1.33,9.25,5.25,1.33,8.7,5.1,1.35,9.47,5.22,1.36,10.0,5.0,1.33,10.0,5.0,1.33
11/07/2020,Norwich,West Ham,0,4,A,0,2,A,K Friend,11,19,2,7,9,8,1,6,1,0,0,0,3.75,3.75,1.95,3.8,3.6,1.95,3.9,3.55,1.95,3.84,3.71,2.01,3.7,3.6,2.0,3.8,3.6,2.0
11/07/2020,Watford,Newcastle,2,1,H,0,1,A,C Pawson,17,8,5,4,23,15,2,4,1,4,0,0,1.8,3.6,4.5,1.83,3.6,4.5,1.8,3.55,4.55,1.83,3.65,4.74,1.8,3.5,4.75,1.83,3.5,4.8
11/07/2020,Liverpool,Burnley,1,1,D,1,0,H,D Coote,23,6,9,2,7,4,12,6,1,2,0,0,1.22,6.5,12.0,1.25,6.0,11.5,1.26,6.1,11.0,1.27,6.37,11.79,1.24,6.5,12.0,1.22,6.5,13.0
11/07/2020,Sheffield United,Chelsea,3,0,H,2,0,H,A Marriner,9,15,4,4,8,6,4,6,1,0,0,0,6.0,3.8,1.6,6.0,3.75,1.62,5.8,3.9,1.6,6.14,3.95,1.63,6.5,3.9,1.57,6.5,3.9,1.6
11/07/2020,Brighton,Man City,0,5,A,0,2,A,G Scott,3,26,0,8,7,3,2,7,1,0,0,0,10.0,5.5,1.28,10.0,5.5,1.3,9.6,5.6,1.3,10.19,5.83,1.31,11.0,5.5,1.29,12.0,5.5,1.29
12/07/2020,Wolves,Everton,3,0,H,1,0,H,A Taylor,14,6,7,2,9,9,5,2,0,2,0,0,2.05,3.3,3.8,2.05,3.4,3.8,2.05,3.2,4.0,2.06,3.3,4.15,2.05,3.2,4.0,2.0,3.2,4.2
12/07/2020,Aston Villa,Crystal Palace,2,0,H,1,0,H,M Atkinson,12,9,9,5,21,21,5,1,2,4,0,1,2.25,3.3,3.3,2.25,3.3,3.3,2.25,3.35,3.2,2.33,3.38,3.28,2.25,3.3,3.3,2.25,3.3,3.3
12/07/2020,Tottenham,Arsenal,2,1,H,1,1,D,M Oliver,15,13,9,4,16,11,6,5,5,3,0,0,2.62,3.4,2.7,2.65,3.4,2.65,2.6,3.45,2.65,2.68,3.51,2.69,2.6,3.4,2.7,2.6,3.4,2.7
12/07/2020,Bournemouth,Leicester,4,1,H,0,1,A,S Attwell,10,13,4,5,11,12,2,6,2,1,0,1,5.25,3.8,1.66,5.0,4.0,1.67,4.95,3.8,1.7,5.24,3.83,1.72,5.25,3.7,1.7,5.25,3.75,1.7
13/07/2020,Man United,Southampton,2,2,D,2,1,H,C Kavanagh,8,9,4,5,14,15,4,6,1,3,0,0,1.3,5.5,10.0,1.28,6.0,10.0,1.3,5.5,9.7,1.28,5.99,11.75,1.27,5.8,11.0,1.29,5.5,11.0
14/07/2020,Chelsea,Norwich,1,0,H,1,0,H,J Moss,22,2,6,0,10,9,8,1,2,2,0,0,1.12,9.5,17.0,1.13,8.75,18.5,1.12,9.0,20.0,1.12,9.64,23.55,1.11,9.0,23.0,1.12,10.0,21.0
15/07/2020,Burnley,Wolves,1,1,D,0,0,D,M Dean,9,14,1,5,10,8,3,8,0,0,0,0,4.5,3.3,1.9,4.5,3.3,1.9,4.6,3.25,1.9,4.74,3.37,1.93,4.75,3.25,1.88,4.8,3.25,1.9
15/07/2020,Man City,Bournemouth,2,1,H,2,0,H,L Mason,8,15,4,3,10,10,3,5,1,1,0,0,1.14,8.5,17.0,1.16,8.0,15.5,1.17,8.0,14.0,1.16,8.83,15.59,1.12,9.0,19.0,1.15,8.5,17.0
15/07/2020,Newcastle,Tottenham,1,3,A,0,1,A,D Coote,22,8,6,5,6,13,5,4,2,3,0,0,4.6,3.8,1.75,4.4,3.7,1.8,4.45,3.7,1.8,4.6,3.84,1.81,4.5,3.75,1.78,4.6,3.7,1.8
15/07/2020,Arsenal,Liverpool,2,1,H,2,1,H,P Tierney,3,24,2,8,14,10,2,13,3,1,0,0,3.8,3.8,1.9,3.8,4.0,1.85,3.85,3.85,1.87,3.97,3.98,1.9,3.9,3.8,1.88,3.9,3.9,1.9
16/07/2020,Everton,Aston Villa,1,1,D,0,0,D,A Taylor,9,15,1,1,15,13,5,5,2,1,0,0,2.0,3.5,3.75,1.95,3.6,3.8,2.0,3.55,3.65,2.05,3.61,3.78,2.0,3.6,3.7,2.0,3.5,3.8
16/07/2020,Leicester,Sheffield United,2,0,H,1,0,H,M Oliver,15,5,7,1,12,10,9,5,1,2,0,0,2.05,3.25,3.9,1.95,3.4,4.1,2.0,3.35,3.95,2.04,3.4,4.12,2.0,3.4,4.0,2.0,3.3,4.1
16/07/2020,Crystal Palace,Man United,0,2,A,0,1,A,G Scott,13,17,5,5,10,15,2,7,1,2,0,0,9.5,4.75,1.36,9.25,4.75,1.36,9.6,5.0,1.35,10.36,5.03,1.36,10.0,5.0,1.33,10.5,5.0,1.33
16/07/2020,Southampton,Brighton,1,1,D,0,1,A,A Marriner,21,10,6,2,6,10,8,2,1,0,0,0,2.15,3.3,3.5,2.2,3.25,3.5,2.15,3.25,3.5,2.2,3.37,3.59,2.15,3.3,3.5,2.15,3.25,3.6
17/07/2020,West Ham,Watford,3,1,H,3,0,H,M Atkinson,10,14,4,3,11,11,9,3,0,2,0,0,2.4,3.0,3.3,2.35,3.1,3.3,2.4,3.0,3.3,2.43,3.04,3.46,2.38,3.1,3.25,2.4,3.1,3.2
18/07/2020,Norwich,Burnley,0,2,A,0,1,A,K Friend,6,23,2,8,9,16,6,8,0,0,2,0,3.2,3.4,2.25,3.4,3.3,2.2,3.3,3.15,2.25,3.4,3.43,2.25,3.3,3.3,2.25,3.4,3.3,2.25
19/07/2020,Bournemouth,Southampton,0,2,A,0,1,A,C Pawson,11,16,3,8,12,11,12,6,2,2,0,0,2.4,3.6,2.8,2.3,3.7,2.9,2.45,3.4,2.85,2.43,3.78,2.82,2.4,3.6,2.8,2.38,3.5,2.9
19/07/2020,Tottenham,Leicester,3,0,H,3,0,H,A Taylor,7,24,3,6,15,10,4,13,2,1,0,0,2.25,3.3,3.25,2.35,3.3,3.1,2.35,3.25,3.05,2.33,3.53,3.15,2.3,3.4,3.1,2.3,3.3,3.2
20/07/2020,Brighton,Newcastle,0,0,D,0,0,D,S Hooper,11,12,3,1,13,12,9,7,4,2,0,0,1.9,3.4,4.33,1.95,3.4,4.2,1.95,3.25,4.1,1.97,3.48,4.3,1.91,3.5,4.2,1.91,3.4,4.33
20/07/2020,Sheffield United,Everton,0,1,A,0,0,D,S Attwell,8,5,0,2,11,19,7,1,1,3,0,0,2.2,3.25,3.5,2.15,3.3,3.5,2.2,3.1,3.55,2.18,3.42,3.57,2.15,3.3,3.5,2.15,3.2,3.7
20/07/2020,Wolves,Crystal Palace,2,0,H,1,0,H,P Bankes,11,7,5,3,11,15,5,2,2,1,0,0,1.5,4.0,7.5,1.5,3.9,7.75,1.53,3.8,7.5,1.51,4.12,8.08,1.47,4.0,8.0,1.5,3.9,8.0
21/07/2020,Watford,Man City,0,4,A,0,2,A,M Oliver,2,26,0,10,14,11,0,8,2,0,0,0,8.5,5.5,1.33,9.0,5.75,1.3,8.0,5.25,1.35,8.57,5.73,1.34,9.5,5.8,1.3,10.0,5.75,1.3
21/07/2020,Aston Villa,Arsenal,1,0,H,1,0,H,C Kavanagh,8,7,3,0,13,19,8,9,2,4,0,0,3.3,3.6,2.1,3.25,3.9,2.05,3.25,3.55,2.15,3.24,3.94,2.14,3.2,3.8,2.1,3.3,3.7,2.15
22/07/2020,Man United,West Ham,1,1,D,0,1,A,P Tierney,11,12,4,3,10,9,2,3,3,1,0,0,1.22,6.5,11.0,1.25,6.25,11.5,1.27,6.0,11.0,1.26,6.37,12.18,1.24,6.5,12.0,1.22,6.5,13.0
22/07/2020,Liverpool,Chelsea,5,3,H,3,1,H,A Marriner,10,10,7,5,8,11,6,0,1,0,0,0,2.0,3.75,3.5,1.95,3.8,3.6,2.1,3.5,3.4,2.08,3.71,3.59,2.05,3.7,3.4,2.05,3.75,3.4
26/07/2020,Arsenal,Watford,3,2,H,3,1,H,M Dean,13,19,5,6,9,12,4,8,3,3,0,0,1.9,3.8,3.8,1.91,3.75,3.8,1.95,3.85,3.7,1.93,4.04,3.79,1.91,3.9,3.75,1.9,3.8,3.8
26/07/2020,Burnley,Brighton,1,2,A,1,1,D,J Moss,13,14,2,4,11,11,6,7,3,0,0,0,2.37,3.4,3.0,2.3,3.4,3.1,2.35,3.25,3.1,2.34,3.55,3.11,2.3,3.4,3.1,2.3,3.4,3.13
26/07/2020,Chelsea,Wolves,2,0,H,2,0,H,S Attwell,11,5,3,1,10,16,3,3,2,3,0,0,1.85,3.8,4.0,1.8,3.8,4.25,1.9,3.5,4.2,1.88,3.81,4.29,1.83,3.7,4.33,1.83,3.75,4.2
26/07/2020,Crystal Palace,Tottenham,1,1,D,0,1,A,A Marriner,13,7,2,2,11,13,7,2,3,2,0,0,6.0,4.2,1.55,6.0,4.2,1.55,6.0,4.0,1.57,6.4,4.27,1.56,6.5,4.2,1.52,6.5,4.1,1.53
26/07/2020,Everton,Bournemouth,1,3,A,1,2,A,C Kavanagh,13,13,5,7,11,9,2,5,1,0,0,0,2.25,3.7,3.0,2.25,3.8,2.9,2.25,3.55,3.0,2.26,3.87,3.03,2.25,3.8,2.9,2.25,3.7,3.0
26/07/2020,Leicester,Man United,0,2,A,0,0,D,M Atkinson,14,7,3,3,12,11,3,3,1,4,1,0,3.25,3.5,2.2,3.2,3.5,2.2,3.15,3.25,2.3,3.25,3.51,2.28,3.2,3.4,2.25,3.2,3.4,2.25
26/07/2020,Man City,Norwich,5,0,H,2,0,H,C Pawson,31,5,10,4,7,4,9,0,1,1,0,0,1.08,11.0,26.0,1.05,13.5,41.0,1.07,12.0,30.0,1.08,13.1,30.22,1.07,15.0,21.0,1.05,13.0,34.0
26/07/2020,Newcastle,Liverpool,1,3,A,1,1,D,A Taylor,3,14,2,6,11,5,2,4,1,0,0,0,7.5,5.25,1.36,7.5,4.75,1.42,7.5,4.8,1.4,7.79,5.07,1.41,8.0,5.0,1.38,8.0,4.8,1.4
26/07/2020,Southampton,Sheffield United,3,1,H,0,1,A,P Bankes,13,5,4,3,9,16,9,1,0,1,0,0,2.15,3.5,3.3,2.2,3.5,3.2,2.2,3.3,3.35,2.18,3.54,3.46,2.15,3.4,3.4,2.15,3.4,3.4
26/07/2020,West Ham,Aston Villa,1,1,D,0,0,D,M Oliver,10,13,1,4,16,13,0,7,2,1,0,0,3.0,3.6,2.3,3.0,3.5,2.3,3.05,3.4,2.3,3.12,3.62,2.31,3.0,3.6,2.3,3.1,3.6,2.25
